X,Y,Z,t
-0.015,0.005,-0.003,30
0.02,0.004,-0.002,20
0.018,0.004,-0.037,20
0.016,0.003,0.001,10
0.015,-0.031,0.001,19
0.013,0.006,0.0,12
0.012,-0.028,0.0,30
0.011,-0.025,-0.033,20
-0.024,-0.023,-0.03,19
0.012,0.013,-0.027,10
0.045,-0.022,-0.024,30
0.041,0.014,-0.022,41
0.002,0.013,-0.019,8
0.036,0.011,-0.017,22
0.033,-0.023,-0.05,8
0.064,0.012,-0.011,21
0.057,-0.022,-0.009,10
0.052,-0.055,-0.008,40
0.081,-0.015,-0.008,30
0.038,-0.013,-0.041,51
0.034,0.022,-0.037,9
0.031,0.02,-0.068,21
0.028,0.018,-0.026,8
0.025,0.016,0.01,22
-0.011,0.014,0.009,8
-0.01,-0.021,0.042,19
-0.043,0.015,0.003,32
-0.005,0.048,0.003,21
0.029,0.008,0.037,8
0.026,-0.026,0.033,20
0.024,-0.023,-0.003,11
0.056,-0.055,-0.003,21
0.05,-0.015,-0.003,19
0.011,0.02,0.031,29
-0.024,0.052,0.028,12
0.012,0.047,0.025,19
-0.023,0.042,0.023,11
-0.02,0.003,0.055,20
0.015,0.003,0.084,20
0.014,-0.031,0.075,8
-0.021,-0.028,0.102,22
-0.019,0.009,0.057,8
-0.052,0.042,0.017,22
-0.012,0.072,0.015,20
-0.045,0.065,0.048,8
-0.075,0.093,0.078,22
-0.102,0.084,0.105,8
-0.161,0.075,0.094,21
-0.179,0.0,0.119,10
-0.196,-0.104,0.073,21
-0.176,-0.162,0.031,19
-0.089,-0.18,-0.109,10
0.057,-0.128,-0.202,22
0.189,-0.046,-0.285,8
0.308,0.027,-0.325,22
0.38,0.024,-0.293,19
0.377,-0.012,-0.229,9
0.27,-0.045,-0.137,21
0.174,-0.075,-0.089,8
0.053,-0.068,-0.045,22
-0.02,-0.026,-0.041,8
-0.053,-0.024,-0.037,22
-0.047,-0.056,0.069,29
-0.111,-0.085,0.131,19
-0.066,-0.076,0.084,31
-0.059,0.0,0.041,10
-0.053,0.069,0.037,21
-0.082,0.096,0.0,19
-0.108,0.086,0.033,10
-0.132,0.112,0.03,21
-0.153,0.066,0.027,9
-0.172,0.025,0.093,21
-0.121,0.023,0.084,30
-0.074,0.02,0.075,29
-0.067,0.018,0.033,50
-0.06,0.051,0.03,30
-0.019,0.011,-0.007,31
-0.017,0.01,0.027,19
0.018,-0.024,0.025,31
0.016,-0.056,-0.011,49
0.049,-0.051,-0.045,10
0.113,-0.046,-0.04,21
0.102,-0.007,-0.036,8
0.126,0.028,-0.032,22
0.079,0.025,-0.029,20
0.071,-0.011,-0.026,30
0.064,-0.01,0.01,8
0.023,-0.009,0.009,23
0.02,-0.042,0.008,7
0.053,-0.004,0.007,21
0.013,0.03,0.041,30
0.012,-0.006,0.037,30
-0.023,-0.006,0.067,21
-0.055,-0.005,0.061,18
-0.084,0.029,0.089,11
-0.11,0.026,0.046,21
-0.099,0.058,0.007,9
-0.124,0.052,0.04,21
-0.111,0.012,0.036,8
-0.134,0.045,0.101,22
-0.155,0.041,0.091,29
-0.14,0.071,0.082,30
-0.126,0.099,0.074,20
-0.079,0.054,0.066,10
-0.071,0.014,0.06,20
0.004,-0.055,0.054,10
0.038,-0.084,0.014,20
0.069,-0.041,0.047,20
0.062,-0.037,-0.026,10
0.056,-0.033,0.01,21
0.05,0.004,-0.024,9
0.011,0.003,-0.022,21
-0.024,0.003,-0.02,18
-0.056,0.002,-0.052,32
-0.05,0.002,-0.012,8
-0.045,0.036,-0.011,22
-0.075,0.033,0.024,20
-0.102,-0.004,0.021,8
-0.057,-0.004,0.019,31
-0.017,-0.003,0.017,21
0.018,-0.003,0.015,8
-0.017,-0.003,-0.02,21
-0.015,0.031,-0.018,10
-0.014,-0.005,0.018,51
-0.012,-0.039,0.016,30
0.022,-0.001,0.014,50
-0.013,-0.001,-0.021,100
-0.012,-0.001,0.015,30
-0.045,0.0,0.048,29
-0.041,0.0,0.008,10
-0.002,0.0,0.008,20
-0.036,0.0,-0.027,20
0.001,0.033,-0.024,10
-0.033,0.03,-0.022,20
-0.029,0.027,0.014,11
-0.026,0.024,0.047,20
-0.058,0.022,0.008,20
-0.018,0.019,0.007,29
0.017,0.017,0.041,9
-0.018,0.016,0.037,22
-0.016,-0.019,0.067,8
-0.014,0.016,0.061,32
-0.047,0.014,0.055,19
-0.008,0.013,0.015,31
0.026,0.012,0.048,19
0.024,-0.023,0.008,10
-0.012,-0.021,0.042,20
-0.011,0.015,0.072,19
-0.01,-0.02,0.03,11
0.025,0.015,0.027,19
0.022,0.014,-0.009,12
-0.014,-0.021,-0.008,30
0.021,0.015,0.026,19
0.019,-0.02,0.024,21
0.017,-0.053,0.021,8
0.015,-0.013,0.019,22
-0.02,0.056,-0.016,8
0.016,0.016,-0.015,22
0.014,-0.019,0.02,29
-0.021,-0.017,0.018,21
0.015,-0.015,-0.017,29
0.013,-0.014,0.018,61
-0.022,-0.012,0.016,21
-0.019,0.022,0.015,8
-0.017,0.02,-0.02,20
-0.016,0.053,-0.018,51
-0.048,0.013,0.017,8
-0.044,0.011,-0.018,22
-0.005,-0.023,0.017,8
-0.004,0.013,0.015,22
-0.004,0.011,-0.02,20
-0.003,0.01,0.016,8
-0.037,0.009,0.014,22
-0.034,0.008,-0.021,29
-0.03,-0.026,0.015,9
0.006,0.01,-0.02,21
0.04,-0.025,-0.053,31
0.071,-0.057,-0.047,20
0.063,-0.051,-0.077,9
0.092,-0.011,-0.035,21
0.082,-0.01,-0.066,8
0.04,-0.009,-0.025,21
0.036,-0.008,-0.057,21
-0.002,0.026,-0.051,8
-0.036,-0.01,-0.011,52
-0.032,-0.009,0.023,20
0.005,0.026,0.021,30
-0.029,0.023,0.019,8
-0.061,0.021,0.017,20
-0.055,0.053,0.015,62
-0.049,0.013,0.048,20
-0.01,-0.022,0.009,30
0.025,0.014,-0.026,39
0.022,-0.021,-0.023,21
0.054,-0.019,-0.021,20
0.049,-0.017,-0.053,41
0.078,-0.015,-0.082,18
0.036,-0.014,-0.039,21
0.067,-0.012,-0.035,29
0.095,-0.011,-0.032,10
0.085,-0.01,-0.063,22
0.077,-0.009,-0.022,18
0.034,-0.008,-0.02,10
0.031,0.027,-0.018,21
0.028,-0.01,-0.016,9
0.025,-0.009,0.019,110
0.057,-0.008,-0.016,21
0.051,-0.041,-0.015,8
0.08,-0.037,-0.013,31
0.072,0.0,-0.046,22
0.065,-0.033,-0.042,18
0.059,0.003,-0.037,30
0.018,0.003,-0.034,51
0.016,0.003,-0.065,9
0.015,-0.031,-0.058,30
0.013,-0.028,-0.018,21
0.012,0.008,-0.016,18
0.045,0.007,-0.049,11
0.075,-0.027,-0.044,30
0.102,-0.059,-0.039,31
0.057,-0.053,-0.001,19
0.017,-0.013,-0.001,10
-0.018,0.022,-0.035,20
0.017,0.054,0.002,20
-0.018,0.049,0.002,10
-0.016,0.009,0.036,20
-0.015,-0.025,0.032,10
0.02,-0.057,0.029,21
0.018,-0.017,0.026,20
0.016,0.018,0.023,9
0.015,0.051,0.021,21
0.013,0.046,-0.015,30
0.012,0.007,-0.013,8
0.045,0.006,-0.012,22
0.041,-0.028,0.023,20
0.071,-0.025,0.021,8
-0.004,0.011,0.018,22
-0.038,0.01,-0.017,8
0.0,-0.025,-0.015,42
0.034,-0.022,-0.014,8
-0.003,-0.054,-0.012,21
-0.003,-0.015,-0.011,10
-0.003,0.02,-0.01,22
-0.002,0.053,-0.009,8
-0.002,0.082,0.026,19
-0.002,0.039,0.023,11
-0.036,0.035,0.09,21
-0.067,-0.036,0.081,20
-0.06,-0.033,0.038,8
-0.02,-0.029,0.0,22
0.016,-0.026,-0.034,8
0.049,-0.024,-0.03,22
0.044,-0.021,0.006,20
0.005,-0.019,0.006,8
0.004,0.016,-0.029,22
-0.03,0.015,-0.026,8
-0.027,0.013,0.01,32
-0.024,-0.022,0.009,39
-0.021,-0.019,0.043,10
-0.019,-0.052,0.039,20
-0.017,-0.012,0.035,10
-0.015,0.023,-0.002,20
-0.048,0.055,-0.037,31
-0.078,0.049,-0.033,30
-0.105,0.044,-0.03,20
-0.094,0.04,0.007,8
-0.05,0.001,0.006,51
-0.045,-0.032,0.04,22
-0.041,0.004,0.036,28
-0.036,0.038,0.032,9
-0.067,0.034,-0.004,22
-0.026,-0.003,-0.038,19
0.01,0.031,0.0,10
0.009,-0.005,0.0,20
-0.025,-0.005,0.0,10
-0.023,-0.004,0.034,30
0.013,-0.004,0.03,20
-0.022,-0.003,0.027,21
-0.054,-0.003,0.024,8
-0.049,-0.003,-0.012,22
-0.009,-0.002,-0.01,8
-0.008,-0.002,0.024,32
-0.007,0.032,0.022,19
-0.007,-0.005,0.019,31
-0.006,0.029,0.017,29
-0.005,0.026,0.05,21
-0.005,0.023,0.011,19
-0.004,-0.012,0.01,10
0.03,-0.046,0.009,20
0.027,-0.007,0.008,11
0.024,-0.006,0.041,19
0.022,-0.005,0.003,10
0.019,0.029,0.002,30
-0.016,0.026,0.002,20
0.019,-0.01,-0.032,21
0.017,0.024,0.005,10
-0.018,-0.012,0.004,20
0.017,-0.01,0.038,20
0.015,-0.009,0.0,8
-0.02,-0.008,0.0,22
0.016,-0.007,0.0,40
-0.019,-0.007,0.0,20
-0.017,0.028,0.0,30
-0.016,-0.009,0.0,30
0.02,-0.008,0.0,20
-0.016,-0.007,0.0,9
-0.014,-0.006,0.034,30
-0.047,-0.006,-0.003,41
-0.008,-0.005,0.031,8
-0.042,-0.004,-0.006,22
-0.003,-0.004,-0.005,8
-0.003,0.03,-0.004,32
-0.002,0.027,-0.038,19
-0.036,-0.009,0.0,20
-0.033,0.025,0.0,10
-0.029,-0.011,0.0,21
0.007,-0.01,0.0,9
-0.027,-0.009,0.0,21
-0.059,0.026,-0.034,19
0.015,0.058,-0.065,31
0.048,0.052,0.009,30
0.009,0.012,0.008,20
0.008,-0.057,0.042,8
0.007,-0.12,0.003,22
0.041,-0.074,-0.031,8
0.071,-0.066,-0.097,22
0.098,-0.025,-0.087,8
0.123,-0.023,-0.044,21
0.076,-0.02,-0.039,10
0.068,-0.018,-0.001,51
0.062,-0.016,-0.035,19
0.09,-0.015,-0.032,10
0.081,-0.013,0.005,31
0.073,0.022,0.005,20
0.031,0.019,0.039,30
-0.006,0.017,0.069,20
-0.04,0.016,0.028,20
-0.07,0.049,0.025,8
-0.063,0.044,-0.011,22
-0.022,0.039,-0.01,8
-0.02,0.001,0.025,32
-0.018,0.001,0.057,18
0.017,0.001,0.016,32
0.016,0.0,-0.019,18
0.049,0.035,-0.017,11
0.044,-0.002,-0.05,21
0.005,0.032,-0.01,9
0.004,-0.005,-0.009,21
-0.03,-0.005,-0.008,19
0.007,-0.004,0.026,10
0.006,-0.038,0.024,31
0.005,0.0,0.021,20
0.005,0.0,-0.014,8
0.039,0.0,-0.013,22
0.0,0.0,0.022,20
0.0,0.0,-0.014,8
0.0,0.0,0.021,22
0.0,0.0,-0.015,8
0.0,0.034,-0.013,21
0.0,-0.003,-0.012,31
0.0,-0.003,0.023,19
0.0,0.031,-0.013,41
0.0,0.028,0.022,18
0.0,-0.008,0.054,11
0.0,-0.007,0.014,21
-0.034,-0.007,0.047,30
0.003,-0.006,0.042,20
0.037,0.028,0.004,8
0.034,0.025,-0.03,22
0.03,0.023,0.006,19
0.027,-0.013,0.006,10
0.059,-0.012,0.005,19
0.018,-0.011,0.004,11
0.016,-0.009,0.038,21
0.015,-0.008,0.0,8
-0.02,-0.008,0.035,51
-0.018,-0.007,-0.002,22
-0.016,0.027,0.031,8
0.019,-0.009,0.028,21
0.017,-0.008,-0.008,19
0.05,-0.007,-0.007,41
0.079,0.027,-0.041,20
0.037,0.024,-0.037,8
0.033,-0.046,-0.033,32
0.03,-0.007,-0.03,50
0.027,-0.006,-0.061,19
0.024,0.028,-0.055,10
0.021,-0.008,-0.049,20
0.019,-0.007,-0.01,11
-0.016,-0.007,-0.043,40
-0.015,-0.006,-0.005,28
-0.013,-0.005,-0.039,11
-0.046,-0.039,0.0,42
-0.041,-0.001,-0.035,29
-0.003,-0.001,-0.031,29
-0.002,-0.035,-0.028,21
-0.002,0.002,-0.025,8
-0.002,0.002,-0.057,22
0.032,0.002,-0.017,8
0.029,-0.032,-0.015,21
0.06,-0.029,-0.013,10
0.02,-0.026,-0.012,21
0.018,0.01,-0.011,19
-0.018,0.009,-0.01,10
-0.016,0.008,-0.043,21
-0.014,0.007,-0.004,9
-0.047,0.007,0.03,21
-0.042,-0.028,0.027,8
-0.004,0.009,-0.01,52
-0.038,0.008,-0.009,29
0.0,0.007,-0.008,21
0.034,0.006,-0.007,8
0.031,0.005,-0.041,21
0.027,-0.029,-0.036,21
0.025,-0.026,0.001,8
-0.011,-0.023,0.001,20
-0.01,0.013,0.0,32
-0.009,0.011,-0.033,19
0.025,0.01,0.004,10
-0.011,-0.024,0.003,22
0.024,0.012,0.003,8
-0.012,-0.023,0.003,21
-0.045,0.013,0.002,30
-0.006,0.011,0.002,28
-0.006,-0.023,0.036,52
-0.005,0.013,-0.001,8
-0.004,0.011,0.033,53
-0.004,0.045,0.029,18
-0.038,0.04,0.026,30
-0.034,0.002,0.024,10
0.003,0.001,0.021,40
0.003,-0.032,0.019,11
0.002,-0.063,-0.016,20
0.036,-0.023,-0.015,8
0.067,-0.055,-0.013,22
0.095,-0.015,-0.046,19
0.051,-0.013,-0.042,9
0.08,-0.012,-0.003,31
0.038,0.023,-0.037,21
0.034,0.055,0.0,8
0.03,0.049,0.035,21
0.027,0.01,0.031,20
-0.009,-0.025,0.062,10
-0.077,-0.022,0.091,20
-0.104,0.014,0.047,10
-0.128,0.012,0.077,21
-0.149,0.045,0.103,9
-0.169,0.041,0.093,19
-0.186,0.037,0.084,11
-0.202,0.033,0.075,21
-0.182,-0.004,0.068,20
-0.129,0.03,0.026,8
-0.116,0.027,-0.01,22
-0.07,0.059,-0.043,20
-0.029,0.053,-0.039,8
0.008,0.013,-0.035,22
0.076,-0.022,-0.066,8
0.103,-0.02,-0.059,23
0.127,-0.018,-0.053,7
0.114,-0.016,-0.013,21
0.068,-0.014,-0.012,10
0.061,0.021,-0.011,20
0.055,-0.015,-0.01,20
0.015,0.02,-0.009,10
0.014,-0.015,0.026,30
-0.021,-0.014,0.058,51
-0.054,0.021,0.017,20
-0.048,0.088,-0.018,8
-0.043,0.114,-0.016,30
-0.039,0.068,-0.014,22
-0.001,-0.007,-0.047,20
-0.035,0.062,-0.043,8
-0.135,0.055,-0.038,22
-0.259,0.153,-0.034,8
-0.406,0.241,-0.065,21
-0.503,0.286,-0.024,10
-0.521,0.257,0.046,21
-0.504,0.094,0.076,19
-0.384,-0.191,0.0,10
-0.174,-0.413,-0.034,21
0.05,-0.509,-0.031,9
0.252,-0.562,0.109,20
0.399,-0.54,0.167,10
0.428,-0.52,0.288,21
0.419,-0.468,0.156,19
0.481,-0.387,0.106,10
0.364,-0.348,0.233,21
-0.016,-0.107,0.106,8
-0.497,0.213,-0.076,22
-0.723,0.606,-0.275,20
-0.375,1.269,-0.799,8
0.144,1.97,-1.615,22
0.75,1.635,-1.661,8
0.847,0.54,-0.633,21
0.211,-0.65,1.085,10
-0.292,-1.309,2.252,20
-0.332,-0.903,1.785,11
0.149,-0.088,0.917,21
0.755,0.437,0.412,19
1.024,0.462,0.301,9
0.852,0.174,0.409,19
0.181,-0.566,0.472,11
-1.319,-1.406,1.079,21
-0.704,0.251,1.213,20
0.848,1.915,1.16,8
1.108,1.344,0.527,22
0.239,0.313,0.061,8
-0.439,-0.717,0.365,20
-0.913,-0.955,0.604,11
-0.683,-0.55,0.751,20
0.418,0.263,0.813,21
1.031,0.375,0.939,8
0.963,0.027,1.017,21
0.729,-0.216,1.019,10
0.656,-0.367,1.02,21
0.521,-0.296,1.022,19
0.228,-0.197,0.954,10
-0.07,-0.108,0.859,20
-0.442,-0.029,1.048,10
-0.639,-0.06,1.047,22
-0.575,0.048,0.977,7
-0.759,-0.093,0.879,22
-0.58,0.087,1.101,20
-0.349,0.147,1.164,8
-0.073,0.064,1.151,22
0.071,0.092,1.035,8
-0.004,0.151,0.897,22
-0.21,0.136,0.773,20
-0.327,0.088,0.696,8
-0.363,0.183,0.592,13
-0.327,0.268,0.463,19
-0.156,0.069,0.555,19
-0.175,0.165,0.603,10
-0.226,0.08,0.439,19
-0.169,0.003,0.154,12
-0.049,-0.066,0.104,20
0.127,-0.025,0.266,20
0.287,0.08,0.17,9
0.534,0.107,-0.053,22
0.653,0.027,-0.151,7
0.726,-0.009,-0.136,22
0.722,-0.008,-0.122,20
0.684,-0.076,-0.248,8
0.581,-0.034,-0.085,31
0.454,0.037,-0.076,21
0.271,0.068,-0.034,8
0.106,-0.007,-0.065,21
-0.076,-0.006,0.044,21
-0.172,0.028,0.039,8
-0.189,0.025,-0.067,21
-0.308,0.023,-0.06,10
-0.415,0.02,0.083,21
-0.408,0.018,0.074,10
-0.298,-0.017,0.032,20
-0.199,-0.015,0.098,19
-0.111,-0.048,0.192,10
-0.099,0.025,0.138,31
-0.089,0.057,0.193,19
-0.115,0.051,0.208,10
-0.138,0.011,0.049,20
-0.09,-0.023,-0.058,21
-0.081,-0.055,0.05,8
-0.072,-0.015,0.114,23
-0.065,0.02,-0.034,7
-0.059,0.018,-0.065,21
-0.053,0.016,0.009,10
-0.116,0.014,0.043,20
-0.036,0.013,-0.029,20
0.036,-0.022,-0.026,10
0.101,-0.02,0.01,21
0.126,-0.018,0.043,9
0.113,-0.016,0.004,21
0.102,-0.014,-0.064,20
0.126,-0.013,-0.058,9
0.148,-0.011,-0.052,20
0.133,-0.01,-0.081,9
0.12,0.024,-0.038,22
0.142,0.022,-0.035,20
0.093,-0.014,-0.066,8
0.084,-0.012,-0.093,22
0.11,-0.011,-0.084,8
0.168,-0.01,-0.041,22
0.22,-0.009,-0.071,8
0.232,-0.008,-0.03,21
0.244,-0.007,-0.061,10
0.219,-0.006,-0.021,40
0.163,-0.04,-0.018,10
0.112,-0.036,0.017,21
0.101,-0.032,-0.018,9
0.091,0.004,-0.051,21
0.047,0.004,-0.046,20
0.042,0.072,-0.041,9
-0.03,0.031,-0.071,21
-0.061,-0.006,-0.03,8
0.047,-0.005,0.041,31
0.077,-0.005,0.072,21
0.0,-0.039,0.03,29
0.0,-0.035,-0.007,20
0.0,0.002,0.028,10
-0.068,0.036,-0.009,19
-0.13,0.033,-0.111,11
-0.048,-0.004,-0.135,21
0.025,-0.004,0.016,19
0.022,-0.003,-0.019,10
0.02,-0.037,-0.017,21
0.018,0.0,0.052,9
-0.052,0.034,0.047,20
-0.15,0.031,0.008,10
-0.238,-0.006,0.076,21
-0.249,0.028,0.172,20
-0.327,-0.008,0.12,8
-0.398,0.026,0.039,22
-0.393,-0.01,0.104,8
-0.388,0.025,0.163,22
-0.418,0.057,0.146,20
-0.411,0.016,0.063,8
-0.335,0.015,0.091,22
-0.233,0.013,0.116,8
-0.14,0.012,0.036,21
-0.023,-0.023,-0.036,10
0.082,-0.021,-0.067,19
0.177,0.015,-0.06,21
0.194,0.014,-0.089,10
0.174,0.012,-0.149,20
0.191,0.011,-0.134,10
0.172,-0.024,-0.12,21
0.189,-0.021,-0.108,20
0.17,-0.019,-0.166,9
0.188,0.016,-0.15,20
0.203,-0.019,-0.1,9
0.183,0.017,-0.056,31
0.13,0.015,-0.119,21
0.117,-0.02,-0.038,29
0.105,-0.018,0.0,21
0.095,-0.016,-0.034,8
0.085,-0.015,-0.065,21
0.077,-0.013,-0.093,10
0.069,0.022,-0.049,21
0.062,0.02,-0.113,19
0.056,0.018,-0.067,10
0.016,-0.018,-0.026,19
0.014,-0.016,-0.058,12
0.047,-0.014,-0.018,20
0.042,0.021,-0.085,17
0.038,0.019,-0.111,13
0.0,0.017,-0.1,20
0.034,-0.053,-0.055,8
0.1,-0.013,-0.05,22
0.09,-0.012,-0.079,8
0.081,0.023,-0.071,22
0.073,-0.013,-0.098,20
0.1,-0.046,-0.088,8
0.124,-0.041,-0.08,22
0.112,-0.003,-0.037,8
0.066,0.031,-0.033,21
0.025,0.028,0.004,10
-0.011,0.025,-0.03,19
-0.044,-0.011,-0.027,12
-0.04,-0.044,0.043,20
-0.036,-0.005,0.074,20
-0.032,-0.005,0.032,9
-0.063,-0.004,-0.005,21
-0.023,-0.004,-0.039,8
0.048,-0.003,-0.035,22
0.077,-0.003,0.002,20
0.07,0.031,0.036,30
0.063,-0.006,0.033,8
0.056,-0.005,0.098,20
0.016,-0.005,0.054,11
0.014,-0.004,0.014,19
-0.021,-0.004,0.047,22
-0.018,-0.003,0.111,8
-0.017,-0.003,0.066,21
-0.015,-0.002,0.093,10
0.02,-0.002,0.084,20
-0.015,-0.002,0.041,11
-0.048,-0.002,0.037,19
-0.078,-0.001,0.033,21
-0.036,-0.001,0.099,9
0.002,-0.001,0.089,21
0.001,-0.035,0.114,30
-0.032,0.002,0.241,21
-0.098,0.036,0.217,7
-0.192,0.032,0.195,22
-0.241,0.029,0.21,8
-0.217,-0.007,0.189,22
-0.161,-0.007,0.135,8
-0.076,-0.006,0.087,21
-0.034,-0.005,0.148,22
0.003,-0.005,0.098,7
0.037,-0.004,0.054,21
0.034,0.03,0.048,10
0.03,0.027,0.078,21
0.062,0.024,0.001,19
0.09,-0.012,-0.032,10
0.046,-0.011,0.004,21
0.007,0.024,-0.03,9
-0.027,0.021,-0.061,21
-0.059,-0.014,-0.02,8
-0.053,-0.047,-0.018,22
-0.013,-0.008,0.017,20
-0.012,0.026,-0.018,8
-0.01,-0.01,-0.051,31
-0.009,-0.009,0.022,21
-0.008,-0.042,0.02,8
-0.042,-0.004,0.018,21
-0.072,-0.003,-0.017,10
-0.065,0.031,0.018,20
-0.127,0.062,0.051,20
-0.115,0.09,0.114,9
-0.103,0.012,0.103,21
-0.058,-0.091,0.127,10
0.05,-0.117,0.183,22
0.114,-0.036,0.061,18
0.171,0.001,-0.082,11
0.189,0.001,-0.108,20
0.204,0.001,-0.166,8
0.218,0.035,-0.149,22
0.231,0.032,-0.134,20
0.242,-0.005,-0.121,8
0.252,-0.005,-0.109,22
0.262,-0.004,-0.063,8
0.201,0.03,0.011,22
0.146,-0.007,-0.024,8
0.028,-0.006,-0.056,21
-0.043,-0.005,-0.016,10
-0.107,-0.005,0.019,21
-0.131,-0.004,-0.016,19
-0.152,-0.038,-0.049,10
-0.103,0.0,-0.044,22
-0.092,0.034,-0.074,8
-0.083,0.03,-0.032,21
-0.109,-0.006,0.005,20
-0.064,0.028,0.039,30
0.011,0.025,0.035,8
0.044,-0.011,-0.002,22
0.074,-0.01,-0.036,20
-0.001,0.025,0.035,8
-0.001,0.022,-0.002,22
-0.001,-0.048,-0.105,8
0.033,-0.078,-0.094,22
0.098,-0.035,0.017,8
0.192,0.002,-0.052,21
0.311,0.001,-0.116,10
0.348,-0.067,-0.07,22
0.382,-0.094,-0.028,18
0.241,-0.257,-0.094,10
-0.437,-0.163,0.328,20
0.433,0.921,0.674,10
0.252,0.105,-0.564,21
0.157,0.026,-0.37,21
-0.064,-0.114,0.424,8
-0.368,-0.482,0.072,21
-0.435,-0.33,-0.314,8
-0.15,0.116,-0.144,22
0.14,0.242,-0.027,8
0.333,0.114,-0.058,22
0.368,-0.068,-0.052,20
0.366,-0.062,0.124,8
0.26,0.047,0.146,22
0.062,0.077,0.097,8
-0.081,0.069,0.053,21
-0.176,0.062,0.048,10
-0.262,0.09,0.112,22
-0.339,0.047,0.204,18
-0.443,-0.026,0.218,10
-0.571,-0.058,0.093,20
-0.721,-0.052,-0.019,11
-0.856,-0.047,-0.086,20
-0.942,-0.007,-0.146,20
-0.917,-0.041,-0.201,9
-0.687,-0.071,-0.181,21
-0.481,-0.099,-0.162,8
-0.364,-0.054,-0.112,22
-0.155,-0.014,-0.169,8
-0.001,0.055,-0.221,21
-0.001,0.084,-0.268,22
-0.139,0.007,-0.379,27
-0.159,-0.097,-0.479,11
-0.247,-0.121,-0.397,20
-0.36,-0.04,-0.322,10
-0.496,-0.002,-0.359,22
-0.481,-0.105,-0.427,18
-0.399,-0.163,-0.556,9
-0.29,-0.25,-0.673,22
-0.192,-0.26,-0.709,9
-0.035,-0.027,-0.5,20
0.037,0.216,-0.071,21
-0.035,0.126,0.177,9
-0.066,-0.196,0.09,21
-0.197,-0.315,-0.332,8
-0.281,-0.317,-0.781,22
-0.391,-0.217,-0.738,8
-0.489,-0.057,-0.319,22
-0.716,0.155,-0.184,20
-0.713,0.346,-0.303,8
-0.711,0.346,-0.721,22
-0.571,0.38,-0.89,8
-0.41,0.411,-0.836,21
-0.335,0.335,-0.683,10
-0.336,0.336,-0.477,21
-0.337,0.44,-0.532,19
-0.13,0.396,-0.548,10
0.088,0.288,-0.597,21
0.114,0.155,-0.744,9
0.172,0.036,-0.945,21
0.189,-0.035,-0.851,8
0.273,-0.101,-0.593,22
0.246,-0.125,-0.43,20
0.187,-0.216,-0.456,8
0.134,-0.229,-0.583,22
0.12,-0.171,-0.697,8
0.177,-0.12,-0.524,22
0.125,-0.142,-0.299,20
0.181,-0.128,-0.166,8
0.232,-0.149,-0.046,22
0.209,-0.134,-0.075,8
0.153,-0.155,-0.171,21
0.104,-0.14,-0.258,10
0.093,-0.16,-0.197,21
0.084,-0.179,-0.143,19
0.041,-0.161,-0.094,10
0.037,-0.076,-0.119,20
-0.035,-0.034,-0.107,10
-0.1,0.003,-0.131,21
-0.09,0.003,-0.083,8
-0.116,-0.031,-0.075,22
-0.104,-0.097,-0.136,19
-0.094,-0.053,-0.226,9
0.018,-0.013,-0.203,21
0.154,-0.011,-0.218,10
0.242,-0.01,-0.161,21
0.252,-0.009,-0.18,20
0.227,0.094,-0.196,8
0.17,0.154,-0.176,13
0.187,0.138,-0.159,19
0.134,0.09,-0.005,19
0.086,0.046,-0.073,10
0.043,-0.026,-0.1,20
0.039,-0.093,-0.056,11
0.035,-0.152,0.018,20
-0.002,-0.137,0.085,20
-0.002,-0.054,0.076,9
-0.002,0.019,0.103,21
-0.036,0.017,0.024,30
-0.067,0.015,-0.047,18
-0.06,0.014,-0.076,10
-0.054,-0.021,0.034,22
-0.083,-0.019,0.065,8
-0.178,-0.017,0.058,22
-0.16,-0.05,0.018,8
-0.144,-0.079,-0.052,21
-0.061,-0.106,-0.116,10
0.013,-0.095,-0.104,21
0.081,-0.017,-0.059,19
0.038,-0.015,0.015,10
-0.068,0.055,0.048,21
-0.165,0.049,0.009,19
-0.217,0.01,-0.06,10
-0.195,-0.025,-0.123,20
-0.141,0.011,-0.18,10
-0.058,-0.023,-0.162,20
0.016,-0.09,-0.077,9
0.049,-0.115,-0.103,22
0.044,-0.104,-0.058,19
0.005,0.009,-0.053,10
0.004,0.146,-0.082,21
0.038,0.2,-0.142,8
0.069,0.18,-0.094,23
0.062,0.128,-0.015,7
0.056,0.08,-0.014,21
-0.018,-0.03,0.021,10
-0.016,-0.096,0.053,21
-0.014,-0.086,0.083,19
-0.013,-0.078,0.109,10
-0.081,-0.035,0.063,21
-0.107,0.036,0.057,9
-0.096,0.067,0.051,21
-0.052,0.095,0.046,30
-0.047,0.154,0.041,20
-0.008,0.104,0.072,8
0.027,0.025,0.099,22
0.093,-0.08,0.123,20
0.118,-0.107,0.077,30
0.141,-0.13,0.034,8
0.196,-0.152,0.031,22
0.21,-0.171,-0.006,8
0.189,-0.05,-0.005,32
0.136,0.057,-0.005,20
-0.015,0.12,-0.039,19
-0.082,0.108,-0.069,10
-0.005,0.063,-0.028,21
0.098,-0.08,0.009,9
0.192,-0.107,0.042,21
0.138,-0.062,-0.064,20
0.09,0.013,-0.127,9
0.115,0.08,-0.149,20
0.104,0.038,-0.134,9
0.128,0.034,-0.12,21
0.046,-0.038,-0.108,31
