X,Y,Z,t
-4.896,-1.65,8.872,21
-3.958,-1.347,-1.978,9
-3.011,1.58,7.493,21
-1.986,3.421,11.57,8
0.591,1.872,2.173,22
2.152,1.03,-0.319,21
1.075,1.237,1.367,7
1.933,1.424,1.093,22
3.774,1.971,0.018,8
3.5,3.429,-1.259,22
2.219,1.914,-2.167,20
0.859,-3.173,1.427,8
-0.295,-2.476,-1.059,22
0.01,-2.47,-1.298,8
0.802,-3.843,-0.685,21
1.445,0.402,1.003,10
1.887,1.43,3.419,21
1.733,-1.78,0.595,19
1.215,-1.568,-2.36,10
3.369,-3.169,-0.124,19
4.652,1.491,-1.766,12
3.635,2.617,1.064,20
3.203,1.528,1.233,8
3.227,0.962,1.903,22
3.835,1.141,4.815,20
4.072,1.372,4.954,8
3.665,1.338,3.804,22
3.229,0.584,3.665,8
2.458,-0.129,4.298,23
1.247,-1.805,5.282,19
-0.359,-2.935,6.857,8
-2.495,-3.09,8.102,21
-4.452,-2.643,8.843,9
-5.386,-2.171,8.476,21
-4.503,-1.782,6.835,10
-2.708,-2.259,4.6,21
-1.92,-2.757,2.726,19
-2.072,-3.171,1.213,10
-2.831,-3.164,0.333,21
-3.72,-2.365,-0.217,9
-4.106,-1.749,-0.953,21
-4.282,-1.884,-1.927,8
-13.955,1.337,0.54,22
0.679,-5.277,-3.615,18
3.645,-2.06,-5.219,11
3.177,-2.164,-4.18,21
2.273,-2.948,-2.072,8
1.563,-3.205,0.651,22
3.199,-2.884,-3.792,20
0.604,-2.871,-1.517,8
-0.249,-2.791,-1.055,22
-0.017,-2.546,-0.328,8
1.225,-1.775,0.358,21
2.033,-0.908,0.598,10
1.416,-0.713,0.504,21
0.62,-0.642,0.557,19
0.247,-1.026,1.053,10
0.912,-1.371,0.017,21
0.269,-0.855,1.911,9
-0.102,0.54,2.547,21
0.597,0.382,2.913,8
-0.324,-0.276,5.242,22
-0.808,-1.007,5.787,19
-0.865,-1.837,5.897,9
-0.882,-2.101,4.859,22
-0.484,-0.822,3.132,8
0.77,-0.774,2.647,22
1.348,-1.352,3.795,20
0.938,-1.699,4.795,8
-0.5,-2.047,5.074,20
-1.415,-2.842,3.463,11
-0.653,-2.109,1.083,20
0.963,-1.347,-0.817,10
2.073,-1.109,-1.563,21
1.831,-1.101,-1.303,19
1.269,-0.956,-1.173,9
0.797,-0.999,-1.469,22
0.131,-1.519,-1.495,9
0.291,-0.505,-1.311,21
-0.393,0.13,-1.145,8
-1.112,0.152,-1.72,22
-1.207,-0.207,-2.375,19
-0.811,0.502,-2.345,9
-0.661,0.9,-2.248,22
-0.801,1.086,-1.92,8
-0.652,0.77,-1.555,21
-0.035,1.003,-1.814,9
0.312,0.972,-1.908,24
0.074,1.116,-1.614,22
-0.139,1.315,-1.107,3
-0.194,1.218,-0.652,19
-0.14,1.096,-0.38,11
-0.126,0.814,-0.169,17
-0.114,0.422,0.019,22
0.207,0.311,-0.396,13
0.117,0.383,-0.08,18
-0.342,0.448,0.927,12
-0.238,0.334,1.455,17
-0.077,0.163,1.24,21
0.275,0.733,1.323,11
0.385,1.073,0.915,25
0.726,1.311,0.961,10
0.24,2.455,1.865,15
-0.025,2.554,1.851,12
-0.091,1.023,1.976,16
-0.117,0.128,1.606,20
-0.346,0.942,1.204,10
-0.967,-1.495,0.773,20
-0.87,-1.932,-0.165,10
0.078,-1.049,-0.459,21
0.312,-0.048,-0.792,9
0.349,0.542,-0.885,20
0.59,0.867,-1.073,20
0.497,1.194,-1.517,11
0.378,1.247,-1.02,19
0.788,0.847,-0.642,10
1.02,-0.065,-1.44,20
0.676,-0.817,-2.606,20
0.436,-0.769,-3.483,11
0.151,-0.313,-3.617,19
-0.173,0.028,-2.67,10
-0.363,0.301,-1.092,21
-0.016,0.133,-0.259,9
0.122,-0.018,-0.543,20
0.007,0.259,-0.834,20
0.006,0.612,-0.716,20
-0.132,0.896,-0.127,10
-0.256,1.047,0.505,10
-0.265,0.736,0.73,20
-0.238,0.593,1.071,10
0.198,0.603,1.274,20
0.247,0.508,1.595,21
0.222,0.354,1.884,10
0.235,0.456,2.212,20
0.177,1.376,2.232,10
0.262,1.997,1.699,20
0.443,1.418,1.667,10
0.709,1.0,2.534,21
0.638,0.211,2.97,19
0.54,-1.051,2.984,10
0.348,-1.67,2.306,20
0.347,-1.503,0.489,10
0.347,-1.283,-1.076,20
0.312,-0.948,-1.451,20
0.384,-0.543,-0.926,10
0.415,-0.42,-0.316,20
0.408,-0.447,-0.319,10
0.126,-0.609,-0.494,20
-0.334,-0.651,-0.617,10
-0.852,-0.724,-1.038,20
-1.112,-0.686,-1.762,20
-1.207,-0.583,-2.034,10
-1.19,-0.456,-1.899,20
-1.174,-0.1,-1.882,11
-0.954,0.047,-2.073,19
-0.72,0.042,-1.969,10
-0.51,0.176,-1.634,21
-0.321,0.227,-1.539,19
-0.289,0.136,-1.454,10
-0.191,0.191,-1.171,21
-0.069,0.448,-0.812,9
0.144,0.403,-0.283,20
0.302,0.535,0.02,21
0.099,0.792,0.087,9
-0.289,0.85,0.147,20
-0.398,0.834,0.581,10
-0.599,0.82,1.247,20
-0.712,0.703,1.811,10
-0.606,0.426,2.251,20
-0.476,0.728,2.439,20
-0.291,1.207,2.057,10
-0.262,1.776,1.231,28
-0.373,0.943,1.625,22
-0.543,-0.254,2.118,10
-1.178,-0.745,2.251,21
-1.577,-1.188,2.06,19
-1.557,-1.138,1.13,10
-1.195,-0.886,0.12,22
-0.834,-0.729,-0.546,8
-0.578,-0.552,-0.595,20
-0.382,-0.531,-0.432,21
-0.206,-0.616,-0.561,9
-0.117,-0.658,-0.711,20
0.032,-0.454,-0.882,10
0.132,-0.409,-1.207,20
0.429,-0.402,-1.466,10
0.869,-0.362,-1.56,20
1.299,-0.326,-1.715,20
1.514,-0.155,-1.888,10
1.363,-0.002,-1.733,20
0.95,-0.208,-2.215,11
0.511,0.225,-1.373,19
0.287,0.444,-1.029,10
0.12,0.193,-0.96,20
0.005,0.242,-0.933,20
-0.098,0.321,-0.771,9
-0.123,0.427,-0.418,21
-0.041,0.522,-0.204,10
-0.037,0.78,0.057,21
0.034,0.84,0.362,19
0.065,0.791,0.705,9
0.024,0.849,1.531,20
0.298,0.592,2.274,10
0.406,0.395,2.357,22
0.193,0.735,1.673,8
-0.032,1.213,1.471,20
0.142,0.747,2.324,20
0.266,0.051,3.332,10
0.481,-0.642,3.378,20
0.605,-1.509,2.73,11
0.544,-2.048,1.802,20
0.421,-2.084,0.656,9
0.275,-1.531,-0.512,21
0.282,-0.93,-0.943,20
0.668,-0.699,-0.435,10
0.911,-0.629,-0.185,19
0.923,-0.738,-0.442,10
0.831,-0.699,-0.432,20
0.541,-0.732,-0.527,20
0.314,-0.9,-0.681,10
-0.061,-0.914,-1.302,21
-0.434,-0.822,-2.241,9
-0.563,-0.843,-2.155,21
-0.403,-0.311,-1.387,10
-0.328,-0.211,-1.352,19
-0.261,-0.052,-1.286,21
0.006,0.194,-1.088,11
0.143,-0.031,-0.876,19
0.197,-0.27,-0.685,10
-0.614,0.101,-0.961,20
0.205,0.022,-0.555,10
0.288,0.227,-0.085,20
0.224,0.411,-0.215,20
-0.004,0.508,-0.055,10
0.099,0.733,0.294,20
0.261,0.832,0.644,10
0.063,0.714,0.717,20
-0.218,0.539,0.956,20
-0.472,0.313,1.274,10
-0.563,0.04,1.56,20
-0.369,0.071,1.887,10
-0.228,0.581,1.802,20
-0.205,1.178,1.311,10
-0.323,1.68,0.835,20
-0.566,1.788,0.855,20
-0.51,0.851,1.424,10
-0.493,-0.061,1.834,20
-0.685,-0.4,1.34,10
-0.72,-0.877,0.758,20
-0.579,-1.134,0.027,9
-0.521,-0.848,-0.871,21
-0.572,-0.453,-1.439,20
-0.584,-0.304,-1.364,10
-0.56,-0.446,-0.952,20
-0.469,-0.574,-0.65,20
-0.388,-0.827,-0.24,10
-0.177,-0.813,-0.25,10
0.185,-0.49,-0.777,20
0.545,-0.338,-1.32,20
0.801,-0.166,-1.774,10
0.962,0.091,-1.872,20
0.935,0.185,-1.719,10
0.669,0.132,-1.444,20
0.395,0.222,-1.369,20
0.149,0.338,-1.266,10
0.134,0.408,-1.002,20
0.224,0.401,-0.694,10
0.201,0.327,-0.28,20
0.078,0.259,-0.08,10
-0.17,0.337,0.065,20
-0.36,0.51,0.3,20
-0.152,0.7,0.201,10
0.069,0.94,0.146,20
0.269,0.881,0.752,10
0.311,0.62,1.435,20
0.004,0.42,1.706,10
-0.306,0.309,1.673,20
-0.551,0.727,1.471,20
-0.427,1.412,1.255,10
-0.074,1.65,1.129,20
0.381,1.485,1.43,10
0.791,1.13,1.735,20
1.126,0.189,1.7,20
1.082,-1.208,1.805,10
0.457,-1.983,1.521,20
-0.243,-1.888,0.231,10
-0.564,-1.389,-0.825,20
-0.3,-0.94,-0.984,10
0.246,-0.639,-0.403,20
0.704,-0.541,-0.156,30
0.565,-0.59,-0.485,21
0.198,-0.772,-0.574,9
-0.269,-0.798,-0.689,20
-0.622,-0.753,-1.103,10
-0.732,-0.505,-1.406,21
-0.659,-0.351,-1.576,20
-0.558,-0.144,-1.728,9
-0.468,-0.026,-1.728,20
-0.249,0.01,-1.348,10
0.017,0.009,-1.041,20
0.153,0.008,-1.04,11
0.138,0.007,-1.074,19
0.02,0.179,-0.967,20
-0.188,0.299,-0.939,11
-0.169,0.372,-0.776,19
-0.014,0.473,-0.457,10
0.055,0.633,-0.066,21
0.05,0.776,0.008,19
-0.058,0.802,0.111,10
-0.086,0.584,0.513,21
-0.181,0.491,0.979,9
-0.335,0.476,1.226,20
-0.302,0.428,1.62,10
0.003,0.627,2.113,20
0.279,1.15,2.178,20
0.182,1.242,1.822,10
-0.18,1.014,1.605,20
-0.679,0.741,1.376,10
-1.025,0.46,1.1,20
-0.991,-0.034,0.783,11
-0.927,-0.754,1.05,19
-0.868,-1.196,1.014,20
-0.816,-1.111,-0.052,11
-0.631,-0.965,-0.84,19
-0.533,-0.938,-0.963,10
-0.514,-0.947,-0.659,21
-0.463,-0.68,-0.525,19
-0.417,-0.681,-0.644,10
-0.375,-0.682,-0.649,21
-0.199,-0.648,-0.48,9
0.061,-0.549,-0.605,20
0.4,-0.528,-0.82,10
0.67,-0.475,-0.945,20
0.706,-0.324,-1.126,20
0.532,-0.188,-1.289,10
0.306,-0.032,-1.402,20
0.034,0.04,-1.296,10
-0.14,0.277,-1.442,20
-0.057,0.146,-1.263,15
0.085,0.235,-0.896,15
0.249,0.349,-0.53,20
0.259,0.452,-0.512,11
0.164,0.476,-0.495,19
0.009,0.394,-0.238,10
-0.128,0.561,-0.387,21
-0.012,0.781,-0.279,19
0.195,0.978,0.299,10
0.21,0.949,0.787,21
0.085,0.337,1.501,9
0.146,0.097,2.213,20
0.028,0.052,2.06,10
-0.009,0.702,1.44,20
-0.042,1.666,0.779,21
0.134,1.637,0.494,10
0.465,1.129,1.272,20
0.729,0.913,1.766,11
1.276,0.683,1.348,21
1.7,0.236,1.144,9
1.53,-0.476,1.029,18
0.825,-0.946,0.099,20
0.019,-1.093,-1.082,11
-0.085,-1.121,-1.25,19
0.37,-1.009,-0.435,10
0.988,-0.805,0.228,21
1.062,-0.517,0.515,10
1.025,-0.397,0.085,22
0.819,-0.391,-0.268,20
0.392,-0.387,-0.689,8
-0.163,-0.382,-1.241,21
-0.423,-0.275,-1.634,9
-0.415,-0.213,-1.746,21
-0.408,-0.088,-1.537,9
-0.333,-0.148,-1.211,22
-0.334,-0.202,-1.297,19
-0.266,-0.286,-1.374,9
-0.067,-0.257,-1.029,23
0.215,-0.024,-0.823,8
0.297,0.081,-0.879,20
0.163,0.038,-0.825,21
0.113,0.275,-0.949,9
0.205,0.386,0.524,22
0.253,0.278,0.644,8
0.159,0.147,0.234,18
0.005,0.442,0.176,13
0.073,0.674,0.366,20
0.169,0.607,0.226,17
-0.329,0.718,0.168,12
-0.124,0.991,0.738,20
-0.008,0.892,1.284,7
0.061,0.872,1.57,20
-0.013,0.991,1.93,20
-0.15,1.03,1.875,10
-0.169,1.203,1.791,21
-0.152,0.979,2.163,10
-0.413,0.295,2.395,20
-0.716,-0.216,1.776,9
-0.748,-0.781,1.978,20
-0.811,-1.633,1.987,20
-0.799,-2.194,1.236,11
-0.96,-1.871,-0.541,20
-0.554,-1.891,-1.59,10
-1.188,-1.46,-1.19,19
-0.897,-1.107,-0.692,21
-0.566,-0.824,-0.381,10
-0.199,-0.397,-0.239,19
-0.144,-0.909,-0.146,10
-0.337,-0.68,-0.063,20
0.075,-0.543,-0.884,11
0.516,-0.799,-1.657,19
0.843,-0.995,-1.802,20
1.449,-0.413,-1.415,10
1.407,0.076,-1.239,20
0.611,0.413,-1.356,11
0.274,0.372,-1.289,19
0.212,0.3,-1.16,11
0.088,0.201,-0.941,20
0.113,0.353,-0.95,19
0.447,0.628,-0.993,11
0.781,1.013,-0.446,19
0.875,1.015,0.081,10
0.374,0.673,0.038,20
-0.248,0.295,-0.275,11
-0.43,-0.009,-0.454,19
-0.353,-0.215,0.038,20
-0.042,-0.228,1.103,11
0.168,-0.171,1.958,19
0.255,-0.016,2.107,10
0.091,0.295,1.689,20
-0.33,0.61,1.038,20
-0.504,0.48,0.486,11
-0.35,0.363,0.61,20
-0.039,0.292,1.135,9
0.343,-0.219,1.642,21
0.55,-0.955,1.995,9
0.426,-1.653,2.209,20
0.245,-2.004,2.022,20
0.014,-1.942,1.027,10
-0.021,-1.403,0.166,21
0.187,-0.849,-0.022,9
0.444,-0.867,0.255,20
0.641,-0.884,0.643,10
0.749,-0.83,0.51,20
0.64,-0.609,0.148,20
0.3,-0.238,-0.589,10
-0.039,0.233,-1.53,20
-0.277,0.727,-2.446,10
-0.456,0.965,-2.581,21
-0.824,1.282,-2.253,19
-0.638,1.223,-1.925,10
-0.298,0.549,-1.56,21
-0.096,-0.16,-1.197,10
-0.259,-0.282,-1.112,19
-0.543,-0.082,-1.345,10
-0.696,0.064,-1.486,20
-0.695,0.126,-1.234,21
-0.591,-0.058,-0.594,9
-0.463,-0.19,-0.086,20
-0.486,-0.136,0.163,11
-0.506,0.152,0.043,19
-0.386,0.447,-0.064,20
-0.279,0.782,0.114,10
-0.251,1.048,0.379,21
-0.26,1.047,0.754,9
-0.269,0.804,1.024,21
-0.138,0.448,0.956,9
0.047,0.162,0.826,20
0.008,0.076,1.191,20
-0.44,0.345,1.52,10
-0.741,0.345,0.885,21
-0.805,0.31,0.383,9
0.171,0.969,2.448,20
-0.845,0.458,0.755,10
-0.829,-0.38,0.783,20
-1.401,-1.342,1.36,20
-0.813,-1.518,3.43,10
-1.007,-1.504,3.328,21
-0.631,-1.802,0.961,10
-0.568,-1.415,-1.133,19
-0.373,-0.825,-2.296,10
-0.232,-0.57,-1.652,20
0.031,-0.892,-0.246,20
0.476,-1.148,0.467,10
0.705,-1.171,0.214,21
0.91,-1.019,-0.634,9
0.991,-0.4,-1.226,20
0.961,0.087,-1.827,20
1.037,0.389,-2.368,11
1.106,0.729,-1.89,19
0.995,0.691,-1.081,11
1.482,0.139,-0.662,19
0.816,-0.219,-0.251,11
0.597,0.009,-0.709,19
0.123,0.491,-0.845,20
-0.164,-0.316,-0.553,15
1.127,1.128,-0.291,16
0.842,1.705,0.047,10
0.551,1.259,0.629,20
0.875,0.857,0.876,11
1.029,0.564,0.616,19
0.788,0.646,0.382,20
0.537,0.478,0.792,11
0.586,0.085,1.368,19
0.804,-0.129,2.3,10
0.896,0.538,2.208,22
0.53,1.07,1.125,8
0.374,0.997,0.737,20
0.336,0.484,1.042,20
0.82,-0.046,1.386,10
1.255,-0.972,1.592,20
1.302,-1.772,1.95,10
0.758,-2.146,1.962,19
0.13,-2.035,0.731,20
-0.158,-1.555,-0.858,11
-0.349,-1.193,-1.496,20
-0.314,-0.867,-1.036,10
-0.317,-0.608,-0.174,21
0.059,-0.788,0.394,9
0.26,-0.813,0.355,20
0.096,-0.662,-0.231,20
-0.396,-0.493,-1.001,10
-0.908,-0.202,-1.901,20
-1.127,-0.044,-2.297,10
-1.118,0.097,-2.033,20
-1.075,0.122,-1.519,10
-1.002,0.248,-1.402,20
-1.005,0.188,-1.468,20
-0.56,0.032,-1.218,10
-0.124,0.27,-1.027,20
-0.112,0.415,-1.131,15
-0.101,0.477,-1.19,15
-0.16,0.567,-0.899,20
-0.178,0.51,-0.568,11
-0.091,0.528,-0.235,19
-0.117,0.717,-0.143,10
-0.208,0.714,-0.197,21
-0.153,0.849,0.132,9
0.068,1.006,0.463,20
0.199,0.905,0.693,21
0.007,0.677,1.106,9
-0.269,0.437,1.547,20
-0.311,0.255,1.806,10
-0.417,0.988,1.177,20
-0.341,1.406,0.922,11
-0.341,1.403,0.933,20
-0.79,0.987,0.805,20
-1.125,0.095,1.138,10
-1.012,-0.741,2.024,20
-0.807,-1.356,2.442,11
-0.623,-1.565,2.37,19
-0.492,-1.236,1.72,10
-0.408,-0.906,0.134,21
-0.471,-0.539,-1.464,18
-0.355,-0.003,-1.663,10
-0.181,-0.244,-0.669,23
-0.06,-0.702,0.259,7
0.014,-0.804,0.302,23
0.047,-0.793,-0.382,8
0.249,-0.506,-1.24,20
0.707,-0.456,-1.771,20
0.878,-0.341,-2.215,9
0.755,-0.169,-2.269,20
0.611,0.019,-1.904,10
0.55,0.121,-1.645,20
0.495,0.247,-1.515,20
0.411,0.291,-1.432,10
0.301,0.227,-1.151,20
-0.004,0.17,-0.898,12
-0.176,0.291,-0.463,18
-0.365,0.434,-0.21,10
-0.363,0.425,0.017,20
-0.189,0.383,0.05,20
-0.136,0.482,0.32,10
0.015,0.641,0.495,20
0.255,0.508,0.377,10
0.402,0.353,0.546,20
0.327,0.215,1.25,10
0.398,0.124,2.09,21
0.427,0.077,2.57,20
0.039,0.69,2.348,10
-0.481,1.138,1.389,20
-0.571,1.024,1.147,10
-0.582,0.991,1.618,19
-0.214,0.409,1.663,20
0.324,-0.7,1.359,10
0.602,-1.388,1.43,20
0.576,-1.835,1.459,10
0.346,-1.652,1.106,21
0.139,-0.969,0.065,10
0.263,-0.804,-1.079,21
0.478,-0.585,-1.626,20
0.706,-0.251,-1.325,9
0.635,-0.122,-0.675,19
0.503,-0.351,-0.332,10
0.142,-0.489,0.079,20
-0.388,-0.44,0.071,21
-0.556,-0.465,-0.555,9
-0.673,-0.211,-1.396,19
-0.847,-0.121,-1.739,10
-1.038,0.062,-1.841,20
-1.21,0.263,-1.967,10
-1.158,0.271,-2.046,20
-0.973,0.141,-1.842,14
-0.565,0.264,-1.588,17
-0.164,0.445,-1.498,20
0.3,0.573,-1.142,11
0.545,0.619,-0.614,19
0.387,0.419,-0.414,10
0.004,0.377,-0.269,21
-0.168,0.477,-0.036,19
-0.117,0.671,0.139,10
0.066,0.81,0.332,21
0.163,0.902,0.471,11
0.112,0.949,0.666,18
-0.139,0.682,0.84,10
-0.436,0.614,1.032,20
-0.599,0.794,1.136,20
-0.367,1.059,1.022,10
0.083,1.229,1.058,19
0.35,1.416,1.366,10
0.246,0.792,1.608,21
-0.329,-0.217,1.999,13
-0.917,-0.85,2.661,17
-1.411,-1.248,2.808,20
-1.442,-1.64,2.424,12
-0.919,-1.58,1.492,17
-0.379,-1.18,0.24,10
0.003,-0.821,-0.749,22
0.037,-0.704,-1.432,19
-0.345,-0.53,-1.944,10
-0.552,-0.512,-1.922,23
-0.359,-0.598,-1.385,7
0.194,-0.573,-0.764,20
0.726,-0.481,-0.791,10
0.894,-0.399,-1.16,20
0.874,-0.255,-1.561,20
0.89,-0.092,-1.75,10
1.008,0.158,-1.609,20
1.045,0.349,-1.345,10
0.906,0.452,-1.348,20
0.574,0.407,-1.179,20
0.241,0.435,-0.992,10
0.079,0.46,-0.858,20
0.002,0.552,-0.772,10
-0.066,0.566,-0.557,20
-0.094,0.578,-0.26,9
0.052,0.658,0.248,21
0.288,0.627,0.671,19
0.156,0.736,0.604,11
0.002,0.801,0.233,20
0.002,0.686,0.21,10
0.174,0.376,0.603,20
0.295,0.442,1.404,10
0.506,0.329,1.953,30
0.318,0.572,1.792,10
-0.127,0.963,1.13,10
-0.183,0.832,0.914,20
0.11,0.611,1.098,10
0.375,0.205,1.264,20
0.751,-0.366,1.758,21
0.814,-0.881,2.272,9
0.801,-1.31,2.32,20
0.652,-1.49,2.123,11
0.553,-1.444,1.255,19
0.566,-1.231,-0.317,10
0.682,-0.901,-1.389,21
0.82,-0.604,-1.491,19
1.049,-0.578,-1.032,10
1.254,-0.796,-0.377,21
1.025,-0.854,-0.098,9
0.371,-0.562,-0.157,20
-0.113,-0.505,-0.382,10
-0.412,-0.455,-0.758,20
-0.681,-0.306,-1.303,20
-0.854,-0.034,-1.758,10
-1.01,0.21,-1.962,20
-1.116,0.258,-1.869,10
-1.073,0.301,-1.82,20
-0.759,0.34,-1.845,11
-0.407,0.547,-1.798,19
-0.229,0.699,-1.687,20
0.0,0.629,-1.174,11
0.207,0.428,-0.47,19
0.186,0.42,0.196,12
0.03,0.412,0.315,19
-0.179,0.474,0.007,19
-0.368,0.53,-0.165,10
-0.504,0.857,-0.01,21
-0.557,0.874,0.162,9
-0.535,0.649,0.422,20
-0.413,0.549,0.897,10
-0.199,0.529,1.462,20
-0.248,0.614,1.867,19
-0.465,0.725,1.681,11
-0.315,1.169,1.409,20
0.026,1.466,1.268,12
0.092,1.285,1.107,18
-0.088,0.881,1.272,11
-0.734,0.517,1.662,19
-1.454,0.086,1.771,20
-1.895,-0.577,1.698,11
-1.808,-1.002,1.838,19
-1.421,-1.074,0.827,10
-0.83,-1.104,-1.117,21
-0.403,-0.856,-2.246,19
-0.328,-0.081,-2.056,13
-0.26,-0.935,-1.126,18
-0.614,-0.393,-1.048,9
-0.759,-0.25,-0.84,20
-0.373,-0.363,-1.273,10
-0.267,-0.189,-2.111,20
0.138,-0.204,-1.796,20
0.883,-0.149,-0.582,10
1.07,-0.065,0.613,19
1.032,0.078,0.069,11
0.895,-0.756,-2.006,19
0.771,-0.405,-2.771,11
0.004,0.324,-1.804,20
-0.444,0.395,-0.727,19
-0.227,0.287,-0.172,11
0.036,0.361,-0.568,21
0.239,0.429,-0.649,9
0.457,0.593,-0.377,20
0.687,0.671,-0.133,19
0.722,0.535,-0.602,11
0.856,0.757,0.871,20
0.908,0.751,1.404,9
1.059,1.365,2.195,20
0.849,1.09,1.527,10
-0.027,-0.086,0.443,20
-1.3,-0.353,0.502,20
-1.412,-0.008,0.935,11
-0.65,0.475,1.324,19
-0.206,0.979,1.778,10
-0.495,1.295,1.048,20
-0.48,1.475,0.219,11
0.325,0.535,-1.112,19
0.81,0.137,0.24,21
1.97,-0.807,5.284,9
1.704,-1.692,4.204,21
0.913,-1.626,0.749,9
0.339,-1.67,-1.842,20
-0.452,-0.779,-2.864,21
-0.235,-0.08,-1.095,9
0.512,-0.314,0.461,21
0.805,-0.73,0.795,9
0.759,-1.278,-0.008,20
0.58,-1.254,-0.18,10
-0.305,-0.852,-0.334,21
-0.86,-0.526,-0.921,20
-0.912,-0.197,-1.415,10
-0.89,0.028,-1.756,19
-0.939,-0.146,-1.891,10
-0.81,-0.097,-1.977,20
-0.488,0.084,-1.883,16
-0.163,-0.027,-1.695,15
0.335,0.01,-1.318,20
1.06,0.181,-0.876,10
1.402,0.128,-0.513,20
1.227,-0.021,-0.117,10
0.725,-0.054,0.067,20
0.101,0.158,0.094,20
-0.149,0.211,-0.018,10
0.071,0.396,-0.05,20
0.374,0.77,0.23,10
0.44,0.555,0.448,20
0.155,0.362,1.024,10
-0.239,0.395,1.783,20
-0.249,0.079,1.743,20
-0.018,0.244,1.603,10
0.156,0.736,1.511,20
0.347,0.87,1.084,10
0.347,1.196,0.114,20
-0.583,1.249,0.137,12
-0.973,0.676,2.295,17
-0.91,-0.184,3.41,21
-0.647,-0.82,3.414,9
-0.513,-1.29,2.521,20
-0.565,-2.161,1.269,11
-0.853,-2.014,-0.305,19
-0.768,-0.743,-2.377,30
-0.484,-0.497,-1.898,20
-0.263,-0.516,-0.847,10
-0.03,-0.843,-0.348,20
0.11,-0.931,-0.244,10
0.168,-0.631,-0.323,21
0.289,-0.396,-0.532,20
0.432,-0.287,-0.755,10
0.803,-0.155,-0.817,20
1.136,-0.105,-0.908,10
1.195,-0.025,-0.989,20
1.11,0.114,-1.304,10
0.826,0.172,-1.829,23
0.433,0.327,-2.094,17
0.149,0.363,-2.057,10
0.134,0.499,-1.782,20
0.327,0.484,-1.397,9
0.191,0.366,-0.981,21
-0.069,0.329,-0.607,10
-0.027,0.572,-0.443,20
0.147,0.86,0.152,20
0.305,1.015,0.378,10
0.309,1.086,0.168,20
0.278,0.908,0.323,10
0.284,0.748,0.911,21
0.118,0.639,1.406,19
-0.134,0.472,1.714,11
-0.086,0.424,1.646,13
0.025,0.416,1.619,16
0.091,0.685,1.698,19
0.151,1.03,1.839,15
0.032,0.893,1.483,16
-0.211,0.562,1.403,20
-0.224,0.161,1.677,13
-0.202,-0.337,1.957,18
-0.251,-0.958,1.934,10
-0.191,-1.242,2.016,22
-0.034,-1.497,1.366,7
0.348,-1.554,-0.183,20
0.278,-1.191,-1.647,24
0.113,-0.865,-2.31,6
0.032,-0.503,-1.941,20
0.236,-0.522,-1.402,10
0.247,-0.849,-1.606,20
-0.26,-0.695,-1.997,20
-0.475,-0.384,-2.866,12
-0.876,-0.449,-2.2,17
-1.029,-0.438,-0.015,10
-0.823,-0.395,1.744,21
-0.672,0.368,0.811,10
-0.087,-0.357,-1.545,20
-0.458,-0.804,-2.631,19
-0.895,0.344,-1.472,10
-0.426,0.62,-0.704,20
0.788,0.42,0.227,10
0.709,0.171,-0.243,20
0.431,0.257,-1.184,10
0.388,0.266,-1.513,21
0.246,0.688,-1.672,20
-0.364,1.067,1.011,10
-0.155,0.305,2.254,20
-0.381,0.206,1.512,10
-0.101,-0.159,-0.431,20
0.184,0.304,-0.905,20
-0.11,0.722,0.563,9
0.142,0.477,1.507,14
0.093,0.843,1.253,16
-0.122,0.862,1.024,20
-0.041,0.604,1.404,11
0.376,0.716,1.643,19
0.718,0.92,1.927,21
0.266,0.897,1.837,10
-0.345,0.738,1.378,20
-1.0,-0.162,1.619,10
-1.004,-0.973,2.457,19
-1.041,-1.29,2.039,10
-0.868,-1.264,0.87,20
-0.609,-1.207,-0.699,20
-0.548,-0.845,-1.732,10
-0.424,-0.277,-2.214,20
-0.209,-0.043,-1.924,10
-0.119,-0.176,-1.145,30
0.03,-0.262,-0.479,11
0.164,-0.305,-0.086,9
1.079,-0.619,-0.491,30
1.316,-0.488,-1.269,20
1.322,-0.198,-2.039,10
1.19,0.028,-2.111,21
1.415,0.335,-1.865,19
1.239,0.164,-1.679,11
0.702,0.354,-1.614,20
0.321,0.422,-1.487,9
0.082,0.276,-1.269,20
-0.029,0.283,-0.936,10
-0.095,0.324,-0.635,20
0.155,0.671,-0.02,20
0.588,0.5,0.188,10
0.219,0.381,0.031,21
-0.147,0.722,0.063,9
-0.098,0.822,0.194,20
0.015,0.912,0.382,11
0.254,0.925,0.998,19
0.401,0.66,1.416,20
0.361,0.49,1.55,10
0.118,0.372,1.291,20
-0.169,0.887,1.093,10
-0.565,1.074,1.363,20
-0.578,1.518,0.882,21
0.72,1.642,2.276,9
1.303,0.478,3.186,20
0.794,-0.328,2.971,10
0.507,-1.191,2.743,20
0.457,-1.624,1.744,10
-0.002,-1.737,-0.118,20
-0.14,-1.253,-1.761,20
0.184,-0.679,-2.447,10
0.476,-0.301,-1.961,20
0.566,-0.168,-1.627,10
0.233,-0.289,-1.499,20
-0.203,-0.604,-0.728,10
-0.493,-0.82,0.137,21
-0.478,-0.669,-0.152,30
-0.982,-0.567,-0.688,19
-1.469,-0.269,-1.068,11
-1.736,-0.311,-1.03,20
