X,Y,Z,t
0.045,0.268,-0.142,20
0.109,0.103,-0.231,10
0.133,0.024,-0.208,20
0.085,-0.012,-0.084,9
0.076,-0.045,-0.075,21
0.206,-0.006,-0.068,20
0.324,0.028,-0.026,10
0.326,0.094,0.079,20
0.19,0.016,0.002,9
0.067,-0.054,-0.17,20
-0.008,-0.083,-0.256,21
-0.041,-0.006,-0.127,29
-0.003,0.063,-0.114,10
0.031,0.022,-0.206,21
0.097,-0.014,-0.323,10
0.156,0.021,-0.291,20
0.141,0.054,-0.193,20
0.195,0.152,-0.174,10
0.348,0.102,-0.191,20
0.486,-0.045,-0.241,9
0.437,0.062,-0.147,21
0.359,0.159,-0.098,11
0.357,0.109,-0.123,18
0.356,0.029,-0.179,21
0.355,0.026,-0.196,9
0.319,-0.045,-0.211,21
0.218,-0.144,-0.19,9
0.197,-0.233,-0.309,20
0.142,-0.072,-0.243,21
0.128,0.073,-0.115,9
0.081,-0.003,-0.104,20
0.073,-0.14,-0.128,10
0.031,-0.126,-0.115,21
-0.075,-0.01,-0.034,10
-0.205,0.093,0.037,20
-0.322,0.187,0.068,20
-0.428,0.134,0.026,10
-0.523,0.121,0.093,20
-0.678,0.109,0.221,9
-0.782,0.063,0.337,21
-0.773,-0.08,0.234,9
-0.73,-0.141,0.038,21
-0.691,-0.058,-0.137,20
-0.519,-0.087,-0.33,9
-0.26,-0.112,-0.504,21
0.006,-0.067,-0.315,9
0.144,-0.06,-0.077,20
0.198,-0.088,0.068,20
0.109,-0.045,0.233,10
-0.004,0.062,0.313,20
-0.073,0.125,0.144,10
-0.134,-0.025,0.026,21
-0.328,-0.057,0.023,10
-0.571,-0.051,0.056,20
-0.686,-0.08,0.05,20
-0.755,-0.003,0.01,10
-0.68,0.065,-0.059,20
-0.508,0.093,-0.191,9
-0.285,0.084,-0.206,21
-0.118,0.11,-0.22,9
0.03,0.03,-0.232,21
0.165,-0.11,-0.175,20
0.287,-0.168,-0.088,9
0.327,-0.22,-0.045,21
0.329,-0.198,0.097,9
0.261,-0.213,0.121,20
0.2,-0.26,0.006,20
0.146,-0.2,-0.063,11
0.028,-0.007,-0.091,20
-0.008,0.096,-0.185,9
0.06,-0.051,-0.27,21
0.192,-0.08,-0.381,10
0.207,0.134,-0.412,20
-0.019,0.155,-0.302,20
-0.121,0.139,-0.202,10
-0.109,0.091,-0.01,19
-0.098,0.151,0.128,11
-0.122,0.205,0.219,20
-0.213,0.15,0.266,10
-0.227,-0.002,0.17,19
-0.204,-0.174,0.084,21
-0.218,-0.26,0.179,10
-0.196,-0.269,0.368,20
-0.245,-0.173,0.504,9
-0.566,-0.052,0.591,20
-0.957,0.021,0.67,10
-0.896,-0.118,0.465,21
-0.53,-0.106,0.315,19
-0.098,-0.027,0.318,10
0.187,0.148,0.424,21
0.375,0.167,0.416,10
0.51,0.013,0.685,20
0.493,-0.057,0.857,20
0.03,0.017,0.772,10
-0.351,0.05,0.522,20
-0.178,0.045,0.297,9
0.183,0.109,0.13,21
0.544,0.133,0.151,9
0.697,0.119,0.17,21
0.558,0.211,0.084,20
0.33,0.431,0.007,9
0.159,0.284,0.075,21
0.143,-0.053,0.137,9
0.06,-0.22,0.192,20
0.019,-0.267,0.173,10
0.121,-0.206,0.155,21
0.212,-0.013,0.105,19
0.294,0.194,0.095,10
0.403,0.14,0.12,20
0.466,-0.045,0.142,11
0.522,-0.006,0.128,20
0.539,0.097,0.012,19
0.52,0.26,-0.23,11
0.571,0.13,-0.414,20
0.617,-0.054,-0.51,10
0.487,-0.152,-0.563,20
0.266,-0.206,-0.472,10
0.135,-0.185,-0.39,20
0.087,-0.167,-0.213,20
0.113,-0.047,-0.157,9
0.067,0.026,-0.107,21
-0.007,-0.01,-0.062,9
-0.041,-0.043,-0.021,20
-0.071,0.098,-0.088,10
-0.03,0.191,-0.182,21
0.041,0.103,-0.13,19
0.209,0.024,-0.082,10
0.326,-0.012,-0.039,21
0.294,-0.011,0.032,10
0.195,0.024,0.133,20
0.21,0.021,0.085,9
0.293,0.054,0.042,21
0.298,0.117,-0.03,20
0.268,0.071,-0.027,9
0.207,-0.073,0.009,21
0.151,-0.1,-0.025,9
0.136,0.047,-0.023,21
0.054,0.042,0.013,20
0.014,-0.03,0.046,9
0.012,-0.062,0.041,50
0.011,-0.09,0.072,10
0.079,-0.046,0.099,21
0.105,-0.007,0.089,19
0.06,0.027,0.08,10
-0.014,0.162,0.003,21
-0.012,0.18,-0.031,10
-0.046,0.128,0.006,20
-0.041,0.046,0.074,9
0.031,-0.061,0.136,21
0.166,-0.055,0.122,20
0.184,0.053,0.179,9
0.131,0.013,0.161,21
0.118,-0.056,0.145,10
0.071,-0.085,0.165,20
-0.073,-0.076,0.148,20
-0.169,-0.034,0.202,9
-0.186,0.072,0.182,21
-0.237,0.168,0.129,10
-0.247,0.082,0.082,19
-0.292,0.005,0.039,11
-0.331,0.039,-0.033,19
-0.333,0.035,-0.03,20
-0.265,-0.106,0.007,10
-0.204,-0.06,0.041,19
-0.252,0.083,0.037,14
-0.296,0.074,0.102,17
-0.301,-0.07,0.195,10
-0.236,-0.098,0.175,20
-0.144,-0.019,0.123,19
-0.06,0.051,0.111,11
-0.02,0.08,0.134,23
0.016,0.038,0.19,7
0.049,-0.206,0.171,21
0.044,-0.151,0.085,19
0.039,0.001,0.007,10
0.035,0.173,-0.062,20
0.066,0.156,-0.124,10
0.163,0.071,-0.215,20
0.216,0.03,-0.194,10
0.263,0.061,-0.105,20
0.306,0.055,-0.06,21
0.275,-0.019,0.048,9
0.213,0.017,0.147,20
0.192,-0.018,0.098,14
0.276,-0.189,-0.015,16
0.386,-0.239,-0.117,11
0.347,-0.112,-0.105,22
0.278,0.002,-0.094,11
0.216,0.002,-0.05,17
0.16,0.036,-0.011,21
0.109,-0.07,0.024,8
0.133,-0.132,-0.012,20
0.119,0.018,-0.08,22
0.107,0.12,-0.106,8
0.131,0.039,-0.165,20
0.118,-0.033,-0.217,10
0.003,0.004,-0.161,20
-0.066,0.072,-0.076,10
-0.231,0.099,0.069,21
-0.484,0.227,0.2,19
-0.642,0.101,0.18,10
-0.682,-0.253,0.024,21
-0.51,-0.227,-0.288,10
-0.252,-0.032,-0.466,20
0.083,0.004,-0.316,9
0.178,0.004,-0.112,21
0.263,0.038,0.002,20
0.444,-0.068,0.002,9
0.675,-0.13,-0.067,21
0.642,-0.014,-0.025,9
0.474,-0.012,-0.092,21
0.323,-0.08,-0.22,20
0.119,-0.072,-0.302,9
-0.099,0.107,-0.237,21
-0.296,0.165,-0.11,9
-0.301,0.01,0.004,20
-0.271,0.009,0.141,10
-0.313,0.215,0.127,21
-0.212,0.125,0.011,19
0.049,-0.025,-0.093,10
0.148,0.08,0.019,21
0.167,0.038,0.189,10
0.357,0.0,0.377,20
0.632,0.137,0.305,9
0.327,-0.013,0.447,21
0.122,-0.219,0.368,20
-0.13,-0.128,0.193,9
-0.324,-0.012,0.036,21
-0.292,-0.045,-0.105,9
-0.228,-0.109,-0.232,21
-0.24,0.004,-0.174,9
-0.319,0.107,-0.088,20
-0.356,0.096,0.023,20
-0.182,-0.016,-0.047,10
-0.061,-0.152,-0.077,20
-0.055,-0.068,0.0,10
-0.153,0.041,0.102,20
-0.068,0.072,0.058,20
-0.027,0.03,0.121,10
-0.128,0.027,0.315,20
-0.253,-0.009,0.387,12
-0.158,-0.008,0.176,19
-0.074,0.061,-0.082,12
0.002,0.123,-0.108,18
0.105,0.008,-0.028,20
0.094,0.041,0.077,9
0.085,0.037,0.104,21
0.214,0.033,0.093,9
0.296,-0.038,0.084,23
0.336,0.034,0.144,7
0.302,0.099,0.233,20
0.134,-0.013,0.279,21
-0.12,-0.046,0.182,9
-0.28,-0.007,0.06,20
-0.39,-0.075,0.02,10
-0.386,-0.137,0.087,22
-0.278,-0.157,0.112,18
-0.285,-0.107,0.067,10
-0.222,-0.096,-0.042,13
-0.13,-0.018,-0.107,18
0.123,-0.016,-0.027,20
0.386,-0.014,0.043,9
0.624,-0.013,0.177,21
0.734,-0.011,0.228,20
0.695,0.058,0.102,12
0.591,0.121,-0.149,18
0.532,0.074,-0.41,10
0.478,0.032,-0.472,20
0.293,-0.039,-0.321,9
0.022,-0.035,-0.186,21
-0.152,0.071,-0.098,20
-0.205,0.167,0.049,9
-0.15,0.082,0.182,20
-0.066,-0.201,0.267,10
-0.129,-0.319,0.24,21
-0.323,-0.115,0.113,10
-0.359,0.171,-0.07,20
-0.22,0.223,-0.166,20
-0.06,-0.039,-0.081,10
0.255,-0.139,-0.176,20
0.575,0.081,-0.296,9
0.034,-0.03,0.181,21
-0.313,-0.096,0.335,19
-0.281,0.154,0.094,10
-0.15,0.035,-0.052,21
0.071,-0.071,-0.116,9
0.064,-0.029,-0.139,21
0.092,0.249,-0.194,9
-0.158,0.051,0.101,20
-0.349,-0.229,0.297,21
-0.072,-0.171,0.268,9
0.141,0.017,0.172,20
0.299,0.085,0.017,10
0.338,0.179,-0.019,20
0.166,0.161,-0.086,12
-0.022,-0.026,-0.077,19
-0.158,0.01,0.033,20
-0.107,0.009,0.133,10
0.109,-0.06,0.154,20
0.236,-0.054,0.104,9
0.178,-0.014,0.025,21
-0.011,0.021,-0.046,20
-0.079,0.053,-0.075,9
-0.071,-0.02,-0.068,21
0.004,-0.087,0.007,9
0.038,-0.147,0.041,21
0.103,0.005,-0.031,9
0.127,0.142,-0.097,20
0.08,0.059,-0.122,21
0.038,-0.119,-0.11,9
0.0,-0.072,-0.099,20
-0.034,0.072,-0.158,10
-0.031,0.099,-0.176,21
-0.028,-0.117,-0.124,10
-0.059,-0.243,-0.077,19
-0.157,-0.081,0.0,20
-0.141,0.064,-0.104,12
-0.058,0.161,-0.266,18
-0.224,0.387,-0.343,11
-0.374,0.382,-0.239,21
-0.337,0.0,-0.077,18
-0.407,-0.103,0.171,13
-0.435,0.01,0.257,18
-0.288,-0.025,0.231,9
-0.156,-0.229,0.139,20
-0.14,-0.172,-0.046,10
-0.126,-0.051,-0.317,20
0.058,-0.08,-0.492,20
0.225,-0.038,-0.443,10
0.237,-0.034,-0.261,20
0.144,0.003,-0.2,10
0.095,0.003,-0.111,21
0.051,0.002,-0.1,10
0.184,0.036,-0.228,20
0.269,0.033,-0.274,12
0.345,0.029,-0.247,18
0.38,-0.11,-0.049,19
0.342,-0.134,0.127,10
0.238,-0.086,0.252,21
0.18,0.025,0.158,20
0.162,0.16,0.039,12
-0.026,0.144,-0.033,18
-0.126,0.061,-0.064,9
-0.148,0.055,0.079,21
-0.168,0.084,0.209,9
-0.117,0.006,0.291,20
-0.07,-0.097,0.331,21
0.005,-0.121,0.367,9
0.004,-0.109,0.365,20
0.004,-0.098,0.294,10
0.038,-0.019,0.161,20
0.068,0.085,0.041,14
0.062,0.042,0.003,17
0.055,-0.065,0.002,20
0.084,0.044,0.037,10
0.11,0.212,0.067,20
0.099,0.122,0.095,9
0.124,-0.096,0.12,21
-0.026,0.016,0.246,29
-0.126,-0.054,0.256,21
-0.217,-0.014,0.161,9
-0.23,-0.012,0.11,21
-0.172,-0.115,0.065,9
-0.086,-0.103,0.162,20
-0.146,0.01,0.18,21
-0.063,0.009,0.059,9
0.046,0.042,-0.015,20
0.11,0.072,0.02,10
0.099,0.1,0.052,21
0.158,0.055,0.081,10
0.28,0.084,0.108,20
0.356,0.11,0.2,20
0.389,-0.003,0.215,10
0.419,-0.003,0.159,20
0.343,0.065,0.108,9
0.274,-0.078,-0.005,21
0.315,-0.174,-0.039,9
0.284,-0.053,-0.035,21
0.221,0.089,-0.066,20
0.268,0.046,-0.163,9
0.31,0.11,-0.146,21
0.279,0.065,0.005,9
0.251,-0.113,0.108,20
0.226,-0.067,0.097,10
0.065,0.145,0.122,21
-0.078,0.096,0.144,19
-0.139,0.018,0.13,10
-0.125,0.119,0.117,21
-0.113,0.073,0.105,10
-0.067,0.1,0.025,20
-0.026,0.159,-0.011,20
0.045,0.074,-0.01,10
0.04,-0.001,0.128,20
0.002,-0.277,0.184,9
0.001,-0.353,0.166,21
-0.136,-0.007,0.149,9
-0.156,0.096,0.065,21
-0.003,-0.119,-0.113,20
0.031,-0.107,-0.101,9
-0.04,-0.097,0.046,21
-0.071,-0.087,0.145,9
-0.098,0.128,0.061,20
-0.054,0.184,-0.082,10
-0.014,0.096,-0.108,21
0.021,0.121,-0.063,19
-0.083,0.109,0.046,10
-0.075,0.029,0.041,21
-0.033,-0.042,0.037,10
-0.064,-0.003,0.0,19
-0.161,0.065,-0.035,21
-0.214,0.093,-0.066,10
-0.123,0.015,-0.128,20
0.026,-0.124,-0.081,9
0.023,-0.042,-0.038,21
0.021,-0.038,0.0,9
-0.015,0.0,-0.034,21
0.089,-0.103,-0.065,20
0.115,-0.265,-0.059,9
0.034,-0.307,-0.018,21
-0.037,-0.07,-0.051,9
-0.068,0.178,-0.184,20
-0.027,0.091,-0.234,10
-0.024,-0.055,-0.142,20
-0.09,-0.015,-0.093,20
-0.116,0.089,-0.084,10
-0.242,0.149,-0.006,21
-0.252,0.099,-0.04,10
-0.193,-0.013,-0.07,19
-0.104,-0.012,-0.063,10
-0.128,0.058,0.011,21
-0.184,0.017,0.079,20
-0.166,-0.087,0.105,9
-0.184,-0.078,0.095,21
-0.234,-0.036,0.051,9
-0.245,-0.101,-0.022,21
-0.221,-0.125,-0.055,20
-0.199,-0.078,-0.084,9
-0.213,-0.002,-0.075,21
-0.192,0.032,-0.102,9
-0.138,-0.039,-0.092,20
-0.055,-0.035,-0.048,10
-0.05,0.036,-0.043,21
-0.045,0.102,-0.004,19
-0.006,-0.011,0.03,10
0.028,-0.148,0.061,21
0.026,-0.064,0.089,10
-0.011,0.01,0.046,20
-0.044,0.044,0.007,9
-0.074,0.108,-0.027,21
-0.101,0.097,-0.025,20
-0.194,-0.084,0.011,9
-0.209,-0.213,0.045,21
-0.257,-0.157,0.04,9
-0.3,-0.107,0.036,21
-0.339,0.041,-0.036,20
-0.236,0.105,-0.135,9
-0.075,0.095,-0.156,21
0.035,0.085,-0.106,9
0.135,-0.026,-0.026,20
0.225,-0.092,0.01,10
0.237,-0.014,-0.025,21
0.144,-0.081,-0.022,19
0.026,-0.073,0.013,10
-0.148,0.002,0.081,21
-0.305,0.036,0.107,10
-0.309,-0.001,0.028,20
-0.209,0.102,-0.043,10
-0.223,0.16,0.029,20
-0.235,0.041,0.061,20
-0.142,0.002,0.055,9
-0.128,0.071,0.118,21
-0.115,0.029,0.141,9
-0.069,-0.076,0.127,21
-0.028,-0.172,0.079,20
-0.128,-0.017,0.071,9
-0.219,0.191,-0.073,21
-0.163,0.068,-0.203,9
-0.043,-0.11,-0.321,20
0.03,-0.306,-0.254,10
0.027,-0.516,-0.022,21
-0.01,-0.258,0.083,19
0.025,0.215,-0.062,10
0.298,0.4,-0.263,21
0.579,0.36,-0.375,10
0.624,0.359,-0.337,19
0.596,0.185,-0.2,21
0.502,0.166,-0.007,11
0.245,0.115,0.199,19
0.117,-0.24,0.248,9
0.174,-0.251,0.154,21
0.122,-0.122,0.104,9
0.11,-0.11,-0.009,21
0.133,-0.064,-0.146,20
0.223,-0.127,-0.2,10
0.304,-0.217,-0.214,20
0.239,0.079,-0.158,9
0.147,0.278,-0.108,21
0.339,0.216,-0.166,10
0.546,0.16,-0.115,20
0.56,0.109,0.0,19
0.539,0.029,0.171,10
0.45,-0.042,0.258,21
0.371,-0.141,0.266,10
0.472,-0.092,0.102,19
0.597,-0.152,-0.08,10
0.468,-0.102,-0.141,21
-0.06,0.183,-0.265,20
-0.64,0.13,-0.341,9
-0.783,-0.054,-0.376,21
-0.843,0.088,-0.408,10
-0.655,0.148,-0.47,20
-0.176,0.099,-0.595,9
0.358,-0.117,-0.57,20
0.598,-0.209,-0.306,21
0.607,0.018,0.103,9
0.477,0.051,0.471,20
0.257,-0.298,0.631,10
-0.147,-0.234,0.671,20
-0.546,0.03,0.501,20
-0.698,0.234,0.175,10
-0.732,0.279,0.054,21
-0.727,0.182,-0.123,10
-0.586,-0.007,-0.214,20
-0.424,-0.144,-0.193,9
-0.278,-0.199,0.067,21
-0.146,-0.144,0.474,20
-0.27,-0.061,0.737,9
-0.346,0.048,0.56,21
-0.174,0.181,0.193,9
0.119,0.094,0.036,21
0.417,-0.122,-0.242,9
0.582,-0.178,-0.494,20
0.489,0.011,-0.513,21
0.268,0.113,-0.324,9
0.103,0.102,-0.119,20
0.024,-0.011,0.03,10
-0.115,-0.079,0.061,21
-0.276,-0.071,-0.116,19
-0.317,0.108,-0.415,10
-0.182,0.2,-0.615,21
-0.026,0.215,-0.553,10
0.045,0.09,-0.291,20
0.006,-0.091,-0.021,9
-0.029,-0.116,0.118,21
0.008,-0.173,0.072,20
-0.13,-0.19,-0.003,9
-0.358,-0.068,-0.072,21
-0.46,-0.027,-0.099,9
-0.38,-0.127,-0.227,20
-0.135,-0.115,-0.377,10
0.154,-0.034,-0.477,20
0.345,0.037,-0.498,21
0.276,0.068,-0.414,9
0.214,0.096,-0.269,20
0.296,0.121,-0.276,10
0.197,0.039,-0.111,21
-0.063,-0.067,0.106,10
-0.505,-0.026,0.268,20
-0.764,0.045,0.241,20
-0.86,0.04,0.148,10
-0.636,0.071,-0.073,20
-0.262,0.098,-0.169,9
-0.064,0.088,-0.152,21
-0.023,0.079,-0.171,20
0.047,0.14,-0.154,9
0.112,0.057,-0.07,21
0.135,-0.016,-0.063,9
0.018,-0.084,-0.056,21
-0.155,0.027,-0.016,9
-0.243,0.024,-0.049,20
-0.357,-0.012,-0.182,21
-0.355,0.023,-0.267,9
-0.354,-0.116,-0.206,20
-0.284,-0.139,-0.013,10
-0.049,-0.091,0.022,21
0.403,0.193,-0.014,10
0.397,-0.066,0.056,20
-0.331,-0.094,0.36,20
-0.643,0.087,-0.123,10
-0.578,0.216,-0.559,20
-0.452,-0.012,-0.641,9
-0.337,0.023,-0.439,21
-0.166,0.055,-0.222,20
-0.011,0.084,0.178,9
0.127,-0.027,0.367,21
0.114,-0.059,0.365,9
0.137,-0.018,0.156,21
0.02,-0.051,0.175,9
0.121,-0.08,0.192,20
0.316,-0.072,0.207,21
0.284,-0.168,0.255,9
0.187,-0.22,0.23,20
0.099,-0.233,0.069,10
0.158,-0.209,0.027,21
0.28,-0.016,0.025,10
0.287,0.123,0.056,20
0.189,0.214,0.016,20
0.067,0.468,-0.088,10
-0.111,0.387,-0.148,19
-0.135,-0.03,-0.133,10
-0.087,-0.337,0.052,21
-0.044,-0.2,0.253,20
-0.108,-0.111,0.159,9
-0.235,-0.031,0.005,21
-0.281,0.006,-0.063,9
-0.252,0.143,-0.229,21
-0.158,0.129,-0.413,9
-0.177,0.047,-0.441,20
0.012,-0.095,-0.328,21
0.08,-0.085,-0.191,9
0.072,-0.042,-0.103,20
-0.003,-0.141,-0.058,10
-0.003,-0.162,-0.053,20
-0.14,-0.146,-0.047,11
-0.299,-0.096,-0.146,19
-0.234,0.05,-0.269,21
0.029,0.183,-0.311,10
0.302,0.096,-0.211,20
0.272,-0.051,0.016,9
0.141,-0.218,0.221,21
-0.01,-0.231,0.233,20
-0.216,0.033,0.107,9
-0.194,0.098,-0.179,21
-0.037,-0.014,-0.402,9
0.035,-0.047,-0.534,21
0.031,0.198,-0.55,9
0.028,0.213,-0.322,20
0.163,-0.118,0.019,21
0.216,-0.244,0.224,9
0.125,0.09,0.34,20
0.009,0.253,0.34,10
-0.094,0.09,0.478,21
-0.326,0.012,0.568,10
-0.535,0.08,0.684,19
-0.757,-0.065,0.65,21
-0.888,-0.266,0.619,10
-0.903,-0.308,0.488,20
-0.778,-0.001,0.164,9
-0.597,0.274,-0.197,21
-0.433,-0.029,-0.418,9
-0.218,-0.164,-0.514,21
-0.092,0.059,-0.463,20
-0.014,0.122,-0.244,9
0.055,0.144,-0.013,21
0.084,0.371,0.022,9
0.145,0.334,-0.048,20
-0.041,0.197,-0.285,21
-0.244,-0.029,-0.601,9
-0.357,-0.198,-0.92,20
-0.356,-0.282,-1.138,10
-0.389,-0.288,-1.162,21
-0.661,-0.121,-1.115,10
-0.87,0.131,-1.107,22
-0.887,0.394,-1.134,17
-0.591,0.492,-1.089,11
0.053,0.133,-1.36,20
0.427,-0.259,-1.844,10
0.763,-0.474,-0.557,21
0.722,-1.22,2.049,8
1.132,-2.029,2.81,21
1.639,-1.722,2.115,21
1.096,-0.929,1.076,9
0.056,0.128,-0.789,22
-0.363,1.253,-2.503,7
-0.016,2.093,-3.011,20
0.053,1.884,-1.848,21
-0.434,0.937,-0.353,9
-0.873,-0.018,0.44,20
-1.027,-0.533,0.258,10
-0.855,-0.652,0.025,21
-0.425,-0.656,-0.218,10
-0.072,-0.349,-0.541,20
0.52,0.064,-0.486,20
0.985,0.092,0.078,10
1.128,-0.261,0.553,20
1.015,-0.407,0.877,9
0.603,-0.228,1.065,21
0.164,0.311,0.821,9
0.009,0.452,0.463,21
-0.232,0.545,0.52,20
-0.657,0.628,0.64,9
-1.212,0.531,0.714,21
-1.125,0.133,0.47,9
-0.909,-0.397,0.216,20
-0.542,-0.288,0.022,21
0.028,-0.018,-0.083,10
0.405,-0.119,-0.143,20
0.571,-0.176,-0.06,9
0.617,-0.09,-0.123,21
0.797,-0.081,-0.283,10
1.027,-0.211,-0.323,20
1.028,-0.12,-0.257,20
0.96,0.063,-0.058,10
0.898,0.16,0.084,20
0.705,0.247,0.007,9
0.531,0.292,-0.2,21
0.409,-0.219,-0.387,9
-0.148,-0.197,-0.21,21
-0.478,0.477,-0.189,20
-0.43,0.498,0.036,10
0.439,-0.516,-0.001,20
0.637,-0.775,0.101,9
0.4,-0.353,0.091,20
-0.121,0.13,0.289,21
-0.178,0.186,0.329,9
-0.126,0.408,0.193,20
-0.044,0.574,-0.033,10
-0.074,0.379,0.004,21
0.105,-0.278,-0.064,10
-0.594,0.507,0.769,20
-0.363,-0.198,0.657,10
-0.223,-0.281,0.419,21
0.247,-0.115,-0.036,19
0.877,-0.035,-0.342,9
1.031,-0.238,-0.136,21
0.652,-0.249,0.187,9
0.207,-0.12,0.203,21
-0.226,0.063,0.286,20
-0.686,0.47,0.361,9
-1.238,0.94,0.394,21
-0.873,-0.049,0.113,9
-0.406,-0.561,0.102,20
-0.021,0.046,0.229,10
0.325,-0.027,0.31,21
0.603,-0.403,0.382,19
0.749,-0.467,0.378,10
0.709,0.027,0.168,21
0.328,0.645,-0.261,10
-0.29,0.753,-0.27,20
-1.02,0.505,-0.07,20
-1.469,0.489,-0.098,10
-1.598,0.406,-0.26,20
-1.231,0.331,-0.476,9
-0.419,0.298,-0.393,21
0.415,0.095,0.059,10
1.132,-0.361,0.639,20
1.467,-1.187,0.954,20
1.837,-1.758,0.204,10
1.86,-1.72,-0.367,20
1.468,-1.582,-0.296,10
0.907,-1.217,-0.266,19
0.437,-0.682,-0.136,10
-0.088,0.385,0.049,21
-0.872,1.45,0.389,19
-1.716,1.65,0.66,10
-1.855,1.312,0.353,20
-1.704,0.767,-0.13,11
-1.257,0.104,-0.427,20
-0.649,-0.009,-0.178,20
0.07,-0.008,0.184,10
0.442,-0.145,0.338,20
0.536,-0.234,0.408,9
0.448,0.03,0.367,21
0.196,0.337,0.364,9
0.107,0.166,0.362,21
0.166,-0.057,0.326,20
0.046,-0.086,0.293,9
-0.13,-0.042,0.299,20
-0.29,0.133,0.269,10
-0.226,0.016,0.173,20
-0.1,-0.398,0.121,10
-0.125,-0.393,0.109,21
-0.146,-0.043,-0.039,19
-0.132,0.581,-0.242,10
-0.084,0.833,-0.218,21
0.096,0.474,-0.058,10
0.155,-0.193,0.119,20
0.036,-0.587,0.142,20
-0.139,-0.253,0.334,10
-0.022,-0.365,0.335,20
0.118,-0.191,0.267,10
0.071,0.069,0.103,20
-0.418,0.441,0.196,9
-0.617,0.466,0.073,21
-0.383,-0.235,-0.382,20
0.413,-1.59,-0.895,9
0.854,-1.259,-0.909,21
0.183,0.659,-0.266,9
-0.455,1.731,0.242,20
-0.306,0.833,0.321,10
0.0,-0.456,0.22,21
0.585,-0.686,-0.111,19
0.734,-0.203,-0.342,10
0.591,0.333,-0.48,21
0.36,0.472,-0.466,10
-0.02,-0.229,-0.04,20
-0.259,-0.448,0.101,9
-0.199,-0.334,-0.219,21
-0.144,0.147,-0.542,20
-0.061,0.408,-0.384,9
0.289,0.16,-0.104,21
0.536,-0.027,0.285,9
0.482,0.078,0.325,21
0.089,0.139,0.258,20
-0.367,0.366,0.129,9
-0.468,0.33,-0.09,21
-0.214,0.055,0.021,9
0.047,-0.191,0.398,20
0.008,-0.137,0.496,10
-0.026,-0.089,0.136,21
-0.161,0.057,-0.118,19
-0.214,0.12,-0.106,10
-0.227,0.143,0.042,20
-0.136,0.232,0.141,11
0.118,0.174,0.196,20
0.417,-0.601,0.349,9
0.513,-1.196,0.727,21
0.737,-1.249,0.827,20
0.629,-0.572,0.71,10
0.463,-0.101,0.57,20
0.003,0.736,0.547,9
-0.858,1.248,0.527,21
-1.876,1.089,0.267,20
-2.274,0.601,-0.103,9
-1.702,0.506,-0.748,21
-0.394,0.352,-1.811,10
0.644,0.179,-2.492,19
1.097,-0.183,-2.311,10
1.435,-0.751,-1.632,21
1.671,-0.813,-0.676,19
1.228,-0.836,0.46,10
0.623,-0.407,0.931,21
0.422,0.115,0.838,10
0.311,0.448,0.547,19
0.418,0.61,0.216,11
0.41,0.825,0.229,20
0.335,0.294,0.689,20
0.612,-0.699,1.034,9
1.137,-0.388,0.896,21
0.919,0.236,1.013,9
-0.034,0.488,1.015,21
-0.892,0.232,0.534,20
-1.148,0.106,-0.035,9
-0.722,0.233,-0.204,21
0.004,-0.238,0.16,9
0.348,-0.352,0.351,20
0.451,0.096,0.04,10
0.751,0.19,-0.549,21
1.02,0.102,-0.805,19
0.987,0.299,-0.724,10
0.682,0.372,-0.341,21
0.303,0.369,-0.031,10
0.204,0.057,0.178,20
0.321,-0.155,0.608,9
0.22,-0.071,0.892,21
-0.042,-0.201,0.872,20
0.202,-0.871,0.302,9
0.182,-0.197,0.065,21
-0.318,0.373,-0.01,10
-0.907,0.439,-0.216,20
-1.057,-0.052,-0.47,20
-0.745,-0.012,-0.768,10
-0.394,-0.183,-1.035,19
-0.079,-0.303,-1.035,10
-0.312,-0.066,-0.552,20
-0.005,-0.163,-0.256,10
-0.005,0.129,0.114,21
0.064,0.012,0.0,19
0.781,-0.402,-0.207,10
1.117,-0.189,-0.221,21
1.04,0.105,-0.095,10
0.763,0.163,0.12,20
0.342,0.112,0.246,9
-0.105,0.101,0.256,21
-0.508,0.16,0.127,19
-0.871,0.075,-0.057,10
-1.06,-0.001,-0.155,21
-1.023,-0.138,-0.174,9
-0.886,-0.125,-0.156,21
-0.625,-0.043,-0.141,9
-0.355,0.064,-0.023,20
-0.147,0.023,0.116,21
0.073,-0.185,0.173,9
0.1,-0.201,0.259,21
0.056,-0.078,0.164,9
0.119,0.136,-0.023,21
0.107,0.26,-0.055,19
0.062,0.096,-0.015,10
0.021,-0.361,0.227,21
-0.083,-0.29,0.238,10
-0.178,0.117,-0.129,20
-0.092,0.14,-0.461,9
0.192,-0.114,-0.449,21
0.414,-0.172,-0.267,20
0.511,-0.051,-0.274,9
0.46,0.125,-0.281,21
0.172,0.147,-0.184,10
-0.016,0.167,-0.235,20
-0.118,0.116,-0.177,9
-0.21,0.139,-0.09,20
-0.258,0.021,-0.115,21
-0.232,-0.118,-0.035,9
-0.209,-0.244,0.209,20
-0.222,-0.323,0.36,10
-0.303,-0.222,0.221,21
-0.169,-0.096,-0.007,19
0.053,-0.224,-0.075,10
0.289,-0.202,-0.137,21
0.502,0.093,-0.295,10
0.693,0.187,-0.266,20
0.727,0.065,-0.101,9
0.62,-0.009,0.115,21
0.454,-0.008,0.138,20
0.34,-0.111,0.124,9
